,SIM1,SIM2,SIM3
2006-04-18,2.3016314294014473e+43,2.8685794862567483e+43,3.7244670141597975e+43
2006-04-19,2.274184836640869e+43,2.821545957245768e+43,3.7865548046083906e+43
2006-04-20,2.2824112081151723e+43,2.808789584579437e+43,3.8517049267149044e+43
2006-04-21,2.324731263315514e+43,2.850370718965406e+43,3.8492691704821405e+43
2006-04-24,2.3312808635934516e+43,2.777797119500063e+43,3.8455267190446285e+43
2006-04-25,2.324006595668521e+43,2.839948869234808e+43,3.923623098865592e+43
2006-04-26,2.2832765418966106e+43,2.802815391758934e+43,3.8687512500455326e+43
2006-04-27,2.2798231690819967e+43,2.816997514516923e+43,3.83994638811652e+43
2006-04-28,2.2796742538310487e+43,2.903021763820136e+43,3.773210349687053e+43
2006-05-01,2.3289838033159773e+43,2.842446746841973e+43,3.6914945607895987e+43
2006-05-02,2.345368110194699e+43,2.840757820285288e+43,3.6842099147024943e+43
2006-05-03,2.300226695282511e+43,2.8662665939034496e+43,3.673768381627371e+43
2006-05-04,2.3619516560501765e+43,2.9203940767030008e+43,3.598488228381453e+43
2006-05-05,2.3477882407793946e+43,2.871751486242651e+43,3.66686095311581e+43
2006-05-08,2.322831101563406e+43,2.9578851379087034e+43,3.6355736980007966e+43
2006-05-09,2.3677415316286697e+43,2.842331918135801e+43,3.5941593871919227e+43
2006-05-10,2.364553008413385e+43,2.8564964483637195e+43,3.557030333033673e+43
2006-05-11,2.354061917025146e+43,2.794162936519699e+43,3.4997768783134077e+43
2006-05-12,2.3612933995258205e+43,2.7849560644705126e+43,3.462951520356787e+43
2006-05-15,2.386499331711171e+43,2.8299953180355426e+43,3.514650630440179e+43
2006-05-16,2.415685059436867e+43,2.814337051173345e+43,3.6005972200505505e+43
2006-05-17,2.373248103029237e+43,2.8731654743207584e+43,3.6821949921008507e+43
2006-05-18,2.435881934874509e+43,2.8839762195410114e+43,3.734313462008246e+43
2006-05-19,2.462562683924952e+43,2.9217503543606256e+43,3.76013310306248e+43
2006-05-22,2.449957145995757e+43,2.9523300693875115e+43,3.779970178482209e+43
2006-05-23,2.4256756737434396e+43,2.826831313101219e+43,3.8379365951639685e+43
2006-05-24,2.3976019389135044e+43,2.9228444314044077e+43,3.8587383345553904e+43
2006-05-25,2.402838918003788e+43,2.8323558711533427e+43,3.903350988206942e+43
2006-05-26,2.3833749805299196e+43,2.8455124540451977e+43,3.9012694337425277e+43
2006-05-29,2.3616622495540345e+43,2.864147069762853e+43,3.892264915047812e+43
2006-05-30,2.3871407012998387e+43,2.7683883193864027e+43,3.942814273965857e+43
2006-05-31,2.3972752355936104e+43,2.7547353016966105e+43,3.8958874068549963e+43
2006-06-01,2.385238803610272e+43,2.7226468132581857e+43,4.0503889081051985e+43
2006-06-02,2.408200968358258e+43,2.6746195309845784e+43,3.89872642229767e+43
2006-06-05,2.449266639865328e+43,2.6914790997102916e+43,3.7344203050296055e+43
2006-06-06,2.4142528917992977e+43,2.7037442110520625e+43,3.6687286307636383e+43
2006-06-07,2.397787757259802e+43,2.707898238068164e+43,3.6986426846449987e+43
2006-06-08,2.427420871109735e+43,2.719187699647798e+43,3.6235294064933335e+43
2006-06-09,2.448456952707723e+43,2.6446120492925786e+43,3.697369069826039e+43
2006-06-12,2.454815010296905e+43,2.6673330811803354e+43,3.7241744160715425e+43
2006-06-13,2.491006446805306e+43,2.603237975805725e+43,3.7072003516003606e+43
2006-06-14,2.4558350451232227e+43,2.581126185491132e+43,3.607183849954704e+43
2006-06-15,2.4123272495770033e+43,2.5521120659834695e+43,3.718288257530728e+43
2006-06-16,2.3883150698530023e+43,2.480769725356545e+43,3.7860593662513513e+43
2006-06-19,2.3933347816196575e+43,2.5102527534368337e+43,3.7730991743138107e+43
2006-06-20,2.3695362472186055e+43,2.592044723777621e+43,3.864143591574201e+43
2006-06-21,2.356361477701483e+43,2.5741548875659475e+43,3.8142887511658373e+43
2006-06-22,2.3284666442675803e+43,2.6107364038312676e+43,3.773692200344061e+43
2006-06-23,2.311835344989453e+43,2.569006998183937e+43,3.726424255288656e+43
2006-06-26,2.2837708055808503e+43,2.5982069974655125e+43,3.8336432827623057e+43
2006-06-27,2.2958591028164436e+43,2.68670507029261e+43,3.9461447849321455e+43
2006-06-28,2.3186818933463256e+43,2.7275281477500937e+43,3.923128257317649e+43
2006-06-29,2.3039763779067868e+43,2.668506606333374e+43,3.961068681787646e+43
2006-06-30,2.298887388972577e+43,2.674315487700883e+43,4.012802894286985e+43
2006-07-03,2.282628478967641e+43,2.6544319983389463e+43,3.9788184051809907e+43
2006-07-04,2.298930207994925e+43,2.6395429101298547e+43,3.9902309207553825e+43
2006-07-05,2.301062987532771e+43,2.743844444748478e+43,4.062813959360136e+43
2006-07-06,2.3478820231562026e+43,2.711825903879802e+43,4.0124296185245086e+43
2006-07-07,2.3139610299650357e+43,2.669382216506717e+43,4.04383078294014e+43
2006-07-10,2.3263024171101756e+43,2.70673087558335e+43,3.962873089926375e+43
2006-07-11,2.339070230515539e+43,2.659450562012664e+43,3.931263031531018e+43
2006-07-12,2.3281997429854933e+43,2.601017078217037e+43,3.9801305815103365e+43
2006-07-13,2.3461194516974974e+43,2.4937224866434243e+43,3.914465305293581e+43
2006-07-14,2.3035216852667563e+43,2.428249509778734e+43,3.971794866048117e+43
2006-07-17,2.367960907430171e+43,2.396805516279172e+43,3.990012016610922e+43
2006-07-18,2.3257586351005866e+43,2.364070296246026e+43,3.9675688997387015e+43
2006-07-19,2.3549757317782273e+43,2.386098782887291e+43,3.932974929765173e+43
2006-07-20,2.3209824238244767e+43,2.394365892552483e+43,3.9751798120029416e+43
2006-07-21,2.356628770729028e+43,2.4677546886443837e+43,4.0540328313457687e+43
2006-07-24,2.343954075163105e+43,2.493630448631961e+43,4.09708385417018e+43
2006-07-25,2.349466372717128e+43,2.478145163401867e+43,4.05451291794691e+43
2006-07-26,2.351080715891849e+43,2.4835033875012973e+43,4.062754920199175e+43
2006-07-27,2.38409050348297e+43,2.5982416302766825e+43,4.2332826028316053e+43
2006-07-28,2.3732910886599575e+43,2.6081025663589796e+43,4.16943536727297e+43
2006-07-31,2.28701879619076e+43,2.651777352782514e+43,4.1640527885774473e+43
2006-08-01,2.269194850541931e+43,2.7291336740943625e+43,4.287009686476183e+43
2006-08-02,2.275498037464598e+43,2.69988592181421e+43,4.237342252082214e+43
2006-08-03,2.262910652681296e+43,2.7451348630111326e+43,4.0466628585480913e+43
2006-08-04,2.2857698422190904e+43,2.7714445419118937e+43,4.023685181777511e+43
2006-08-07,2.314421742560048e+43,2.753291681302667e+43,4.0546743000785957e+43
2006-08-08,2.3091330479431497e+43,2.8378270331183487e+43,4.0757234337643894e+43
2006-08-09,2.2667378383944067e+43,2.788064214766334e+43,4.0330754423338596e+43
2006-08-10,2.3087227647977217e+43,2.773233812944513e+43,4.021319743510049e+43
2006-08-11,2.338804293514794e+43,2.7553451815846566e+43,4.0871076118501983e+43
2006-08-14,2.328967082519918e+43,2.6818917026542526e+43,4.087506953776695e+43
2006-08-15,2.3923206717411835e+43,2.742652825813931e+43,4.084797367455819e+43
2006-08-16,2.3793189539052756e+43,2.7298947891075025e+43,4.052966086506074e+43
2006-08-17,2.346346754195689e+43,2.661757488821629e+43,4.073733799910185e+43
2006-08-18,2.3434591720335006e+43,2.628348423177613e+43,4.111382776833731e+43
2006-08-21,2.3758769673719236e+43,2.5872922286420495e+43,4.0944389402151165e+43
2006-08-22,2.346872221243489e+43,2.6624596303505706e+43,4.0259416038549565e+43
2006-08-23,2.406803374437232e+43,2.696375858481946e+43,4.009583063612775e+43
2006-08-24,2.377449112426946e+43,2.7634483429396346e+43,3.9314659894469926e+43
2006-08-25,2.407761447147881e+43,2.7745436026656785e+43,3.9618840661626267e+43
2006-08-28,2.4232585499000613e+43,2.8001626364302137e+43,4.0003515213217994e+43
2006-08-29,2.4181704705907603e+43,2.7479274640074586e+43,3.970853985986288e+43
2006-08-30,2.4517986544262675e+43,2.786777934851931e+43,3.9776125159032312e+43
2006-08-31,2.4047782611494443e+43,2.765855533336655e+43,3.9353358905067817e+43
2006-09-01,2.448589842908747e+43,2.793765688718558e+43,3.836019364279283e+43
2006-09-04,2.444981237641223e+43,2.785736656164377e+43,3.8498335111003905e+43
2006-09-05,2.4287902997481154e+43,2.7255358034490584e+43,4.0220703837241423e+43
2006-09-06,2.452805696953762e+43,2.8124024079402905e+43,3.9479898297677886e+43
2006-09-07,2.484968115056199e+43,2.7895441409423366e+43,3.949840631452556e+43
2006-09-08,2.5080258878370967e+43,2.9149201366029357e+43,4.02360752221949e+43
2006-09-11,2.5712081570346377e+43,2.9238848831854235e+43,4.0344793120226715e+43
2006-09-12,2.6038879870477905e+43,2.9303621078529373e+43,4.229676865478047e+43
2006-09-13,2.64514270206297e+43,2.9670517646549534e+43,4.2980461054059376e+43
2006-09-14,2.6257306830565046e+43,3.0099817171786326e+43,4.2709010591458556e+43
2006-09-15,2.630414560720323e+43,3.052675016499319e+43,4.495874394144689e+43
2006-09-18,2.649226453356793e+43,3.0560640656435585e+43,4.476334806836322e+43
2006-09-19,2.6481210475498995e+43,3.0902245148769413e+43,4.43247556294481e+43
2006-09-20,2.6585573518628144e+43,3.045042660995833e+43,4.534821955437199e+43
2006-09-21,2.672709446329881e+43,2.972777811212984e+43,4.599816096909336e+43
2006-09-22,2.7009521448741565e+43,3.0836360425199985e+43,4.650156898549463e+43
2006-09-25,2.69657641480433e+43,3.1202439900654555e+43,4.58564611787245e+43
2006-09-26,2.685239316891003e+43,3.126165732866165e+43,4.682089913435657e+43
2006-09-27,2.658195760719257e+43,3.033086435741555e+43,4.672630008651544e+43
2006-09-28,2.6300064854488977e+43,3.1159079877986136e+43,4.760732186180896e+43
2006-09-29,2.670669641191548e+43,3.116425073851251e+43,4.721434805039585e+43
2006-10-02,2.6663514938933974e+43,3.035020932778307e+43,4.683596591686826e+43
2006-10-03,2.693402535465157e+43,3.015479286389055e+43,4.753891673511726e+43
2006-10-04,2.648919920629945e+43,3.064687005575819e+43,4.775785811869261e+43
2006-10-05,2.5872777597108217e+43,3.080373848953979e+43,4.784886288501447e+43
2006-10-06,2.556279967970701e+43,3.1558843527471565e+43,4.792237108595642e+43
2006-10-09,2.595118036532832e+43,2.94544259013813e+43,4.744319436307784e+43
2006-10-10,2.628813052630766e+43,3.0162339439339853e+43,4.747584526308075e+43
2006-10-11,2.638641869334359e+43,2.9829886078852347e+43,4.873917106704886e+43
2006-10-12,2.6120170777673476e+43,3.006372652155455e+43,5.022626074473905e+43
2006-10-13,2.6091895308232385e+43,2.9868590546620947e+43,5.086503732871711e+43
2006-10-16,2.5998607940623304e+43,3.0218638929885034e+43,5.081771761699881e+43
2006-10-17,2.5893101629009515e+43,3.0674846091140413e+43,5.089955144264967e+43
2006-10-18,2.5096566985751227e+43,3.1369540190736136e+43,5.0290097987196515e+43
2006-10-19,2.486401560935394e+43,3.149537573953429e+43,5.100101530279695e+43
2006-10-20,2.481766153147591e+43,3.1985360516363274e+43,5.186615066957061e+43
2006-10-23,2.5300956466424425e+43,3.2313680466199376e+43,5.300016817481181e+43
2006-10-24,2.533376414770095e+43,3.1892834484278947e+43,5.352009068986435e+43
2006-10-25,2.5786002701375033e+43,3.187682772964044e+43,5.413750829667225e+43
2006-10-26,2.5641676362078077e+43,3.2655787012485147e+43,5.399780818260131e+43
2006-10-27,2.5569575870749645e+43,3.13013171355229e+43,5.574872109352121e+43
2006-10-30,2.4350821511694197e+43,3.2286306040712215e+43,5.548715730295295e+43
2006-10-31,2.4548664162901654e+43,3.2193501213557514e+43,5.723619916976501e+43
2006-11-01,2.4712446200223306e+43,3.285894300014622e+43,5.574180039274853e+43
2006-11-02,2.526280646097392e+43,3.273485045562964e+43,5.503933483300137e+43
2006-11-03,2.508723621343443e+43,3.1790696387983036e+43,5.562187037470209e+43
2006-11-06,2.512764357877531e+43,3.080319897301506e+43,5.685357715269318e+43
2006-11-07,2.490669000577256e+43,3.040548703930572e+43,5.760101757370546e+43
2006-11-08,2.45530832229254e+43,2.9544669022356745e+43,5.761606611259839e+43
2006-11-09,2.4351843163876484e+43,3.0039971802319267e+43,5.722176321333146e+43
2006-11-10,2.425795622159769e+43,2.912216690068123e+43,5.658367023255871e+43
2006-11-13,2.4682453067906215e+43,2.804852886468747e+43,5.631231780967072e+43
2006-11-14,2.4667291373651913e+43,2.8552621028912636e+43,5.653712734872382e+43
2006-11-15,2.442661862040843e+43,2.840844745531166e+43,5.595681513341863e+43
2006-11-16,2.448370138361495e+43,2.7822781443446063e+43,5.526386645537259e+43
2006-11-17,2.455123598783099e+43,2.742276851743022e+43,5.476777393213311e+43
2006-11-20,2.434310316525541e+43,2.730078073865926e+43,5.541398037907079e+43
2006-11-21,2.470806170458332e+43,2.7236251294828973e+43,5.554885760032682e+43
2006-11-22,2.4114854002765283e+43,2.699384753445865e+43,5.412575243472182e+43
2006-11-23,2.4078623331048036e+43,2.559622933969805e+43,5.21979967123034e+43
2006-11-24,2.428550416738572e+43,2.512542022958646e+43,5.050373461396383e+43
2006-11-27,2.3873687844482437e+43,2.440474966856606e+43,5.121982940444673e+43
2006-11-28,2.40033235719444e+43,2.427717995465036e+43,5.027614597433692e+43
2006-11-29,2.439421791705765e+43,2.4433447804749996e+43,4.979398492062266e+43
2006-11-30,2.451944021521678e+43,2.437869850948709e+43,4.927664895862129e+43
2006-12-01,2.4000801790784324e+43,2.422427193396983e+43,5.101358860430969e+43
2006-12-04,2.380695915675566e+43,2.4106901260746907e+43,5.106039398414039e+43
2006-12-05,2.419055522267798e+43,2.315544694419159e+43,4.95885229623236e+43
2006-12-06,2.4267420730404596e+43,2.350981077452848e+43,4.863949209723461e+43
2006-12-07,2.426390869877642e+43,2.383505437168008e+43,4.810491106735696e+43
2006-12-08,2.4402069670095487e+43,2.414057127260702e+43,4.759549306137454e+43
2006-12-11,2.46213221986216e+43,2.4231568563373545e+43,4.85069907707696e+43
2006-12-12,2.4396069364503657e+43,2.377280256341634e+43,4.962743105597434e+43
2006-12-13,2.4319742702863326e+43,2.359121888144215e+43,4.922582900076816e+43
2006-12-14,2.436976297575407e+43,2.3443767859465567e+43,4.878473481492532e+43
2006-12-15,2.4204173132437633e+43,2.301601777877998e+43,4.768622354718849e+43
2006-12-18,2.4173642126423604e+43,2.3725394815828475e+43,4.87531827749053e+43
2006-12-19,2.4576045386212755e+43,2.3902119996451474e+43,4.95765860790898e+43
2006-12-20,2.426379549137365e+43,2.4697958550577156e+43,4.957778392353839e+43
2006-12-21,2.4876268459135703e+43,2.5180964913910126e+43,4.833689923835834e+43
2006-12-22,2.544689304141318e+43,2.5305573639252205e+43,4.788831164908916e+43
2006-12-25,2.4882172042756875e+43,2.5151572439930226e+43,4.537828478029234e+43
2006-12-26,2.486544917121481e+43,2.5206397596568236e+43,4.535702362300692e+43
2006-12-27,2.497662693475463e+43,2.494971633316256e+43,4.586164156748738e+43
2006-12-28,2.4736668462258493e+43,2.447864191318231e+43,4.668768999791155e+43
2006-12-29,2.4520291919857907e+43,2.3996528129433825e+43,4.684503479001424e+43
2007-01-01,2.445944846046133e+43,2.4147909365404687e+43,4.780762626386777e+43
2007-01-02,2.4693686076272625e+43,2.3529456182152e+43,4.919319587546851e+43
2007-01-03,2.452792479228599e+43,2.344604483606423e+43,4.770072912073831e+43
2007-01-04,2.510877934058904e+43,2.277282374400671e+43,4.839277857161357e+43
2007-01-05,2.51777167182373e+43,2.334929218471925e+43,5.010264754480799e+43
2007-01-08,2.514518778869574e+43,2.328312186127394e+43,4.83119438289531e+43
2007-01-09,2.5612554413786687e+43,2.3176794928464075e+43,4.96402401117527e+43
2007-01-10,2.579746185070528e+43,2.3294753893359764e+43,4.837559697649909e+43
2007-01-11,2.5912542277156637e+43,2.3097747930952123e+43,4.771593214667222e+43
2007-01-12,2.5802787774372066e+43,2.246620580133474e+43,4.679558715891814e+43
2007-01-15,2.640672369290681e+43,2.2254389094616886e+43,4.520870356219857e+43
2007-01-16,2.665403172094742e+43,2.292956615097784e+43,4.46158142900864e+43
2007-01-17,2.6578161882031313e+43,2.3062496904670206e+43,4.51058729897659e+43
2007-01-18,2.6062100368993044e+43,2.359791192674448e+43,4.628011094297904e+43
2007-01-19,2.621035682254278e+43,2.482876769814993e+43,4.545430358287866e+43
2007-01-22,2.5832381742192715e+43,2.4947737430768527e+43,4.738699518400266e+43
2007-01-23,2.529955405321018e+43,2.4854354967668133e+43,4.814919679978977e+43
2007-01-24,2.5236863201648687e+43,2.551139130997542e+43,4.868941429751635e+43
2007-01-25,2.5332185339354383e+43,2.55427912501379e+43,4.805347524457815e+43
2007-01-26,2.5743204149207794e+43,2.500816960232549e+43,4.7329072329639785e+43
2007-01-29,2.5819715683232475e+43,2.4342262693098545e+43,4.624506766043627e+43
2007-01-30,2.6082682091110147e+43,2.400012780056341e+43,4.577939074323316e+43
2007-01-31,2.5674961444721577e+43,2.412793199834364e+43,4.488684277304076e+43
2007-02-01,2.568846529293446e+43,2.39574689698964e+43,4.299597602579554e+43
2007-02-02,2.5731112472002198e+43,2.376968654961011e+43,4.337652008806674e+43
2007-02-05,2.601307122320357e+43,2.3207517744397366e+43,4.338188805574564e+43
2007-02-06,2.604173599722563e+43,2.2981476511922105e+43,4.3201736902695654e+43
2007-02-07,2.630847428387179e+43,2.301499065468454e+43,4.319648234734245e+43
2007-02-08,2.6133464155853267e+43,2.2170854185964271e+43,4.329233552306436e+43
2007-02-09,2.626226666419689e+43,2.1799278584163442e+43,4.263706650157129e+43
2007-02-12,2.639719399152173e+43,2.27810118596115e+43,4.379734298601298e+43
2007-02-13,2.5982450285270157e+43,2.328877409889745e+43,4.4332380634666203e+43
2007-02-14,2.606109751160284e+43,2.3904641444443985e+43,4.444443477713642e+43
2007-02-15,2.595586047081779e+43,2.291741516008324e+43,4.4324692586706587e+43
2007-02-16,2.5348708536782707e+43,2.286094069914506e+43,4.3329348626840715e+43
2007-02-19,2.5686026727869283e+43,2.308390311595593e+43,4.352456100813227e+43
2007-02-20,2.555751513674089e+43,2.3054573443470604e+43,4.4423579612283844e+43
2007-02-21,2.5293345772959474e+43,2.34630645369901e+43,4.582041466362769e+43
2007-02-22,2.5187968114731615e+43,2.3647908587155134e+43,4.587188287675685e+43
2007-02-23,2.5239429471413163e+43,2.3924197321921377e+43,4.67223891154931e+43
2007-02-26,2.57237713775494e+43,2.4428645870915936e+43,4.612938429949966e+43
2007-02-27,2.5651753300181875e+43,2.357463739172373e+43,4.580058196442615e+43
2007-02-28,2.581096111840662e+43,2.374482514558912e+43,4.546812212025973e+43
2007-03-01,2.625705663678795e+43,2.318158165495181e+43,4.616045437390706e+43
2007-03-02,2.6417251529326053e+43,2.3391760069083305e+43,4.715626162974974e+43
2007-03-05,2.677097696610371e+43,2.4022426748925385e+43,4.696081013803964e+43
2007-03-06,2.659853118432771e+43,2.397615499832304e+43,4.692348513490543e+43
2007-03-07,2.6868714815022445e+43,2.3207768031716415e+43,4.89879566710238e+43
2007-03-08,2.6840398267860295e+43,2.2571508875520316e+43,4.860284742425468e+43
2007-03-09,2.7210306437402337e+43,2.255258408759936e+43,4.735768133908247e+43
2007-03-12,2.6855828153569653e+43,2.226283616960195e+43,4.729425121018426e+43
2007-03-13,2.6612062521572846e+43,2.300305760915144e+43,4.703583279563518e+43
2007-03-14,2.705445467368436e+43,2.2858641105305486e+43,4.741675748045682e+43
2007-03-15,2.6971456636332497e+43,2.373334297683074e+43,4.783760392753467e+43
2007-03-16,2.685667398622265e+43,2.371894712775126e+43,4.769535174632124e+43
